Date;Cierre;Apertura;Maximo;Minimo;var%
15/10/2010;1.3979;1.4078;1.416;1.3938;-0.72
18/10/2010;1.3948;1.3977;1.4;1.3832;-0.22
19/10/2010;1.3735;1.3951;1.4006;1.3714;-1.53
20/10/2010;1.3967;1.3731;1.3994;1.3699;1.69
21/10/2010;1.392;1.396;1.4051;1.387;-0.34
22/10/2010;1.3952;1.3924;1.3976;1.3858;0.23
25/10/2010;1.3966;1.3958;1.4083;1.3935;0.1
26/10/2010;1.3861;1.3966;1.3984;1.3825;-0.75
27/10/2010;1.3769;1.3859;1.3878;1.3733;-0.66
28/10/2010;1.3932;1.3761;1.3946;1.3757;1.18
29/10/2010;1.395;1.3927;1.3954;1.3806;0.13
1/11/2010;1.3891;1.3963;1.4013;1.3862;-0.42
2/11/2010;1.404;1.3897;1.4061;1.3881;1.07
3/11/2010;1.4145;1.4038;1.4177;1.3991;0.75
4/11/2010;1.42;1.4139;1.4284;1.4103;0.39
5/11/2010;1.4034;1.4216;1.425;1.4025;-1.17
8/11/2010;1.3921;1.4051;1.4085;1.3886;-0.81
9/11/2010;1.3779;1.392;1.3975;1.375;-1.02
10/11/2010;1.3784;1.3777;1.3828;1.3672;0.04
11/11/2010;1.3658;1.3784;1.3823;1.3637;-0.91
12/11/2010;1.3693;1.3666;1.3779;1.3573;0.26
15/11/2010;1.3586;1.3712;1.3752;1.3565;-0.78
16/11/2010;1.3493;1.3587;1.3655;1.3447;-0.68
17/11/2010;1.3519;1.3487;1.3566;1.3458;0.19
18/11/2010;1.3645;1.3527;1.3668;1.3525;0.93
19/11/2010;1.3687;1.3647;1.3733;1.3609;0.31
22/11/2010;1.3626;1.3714;1.3786;1.3575;-0.45
23/11/2010;1.3373;1.3619;1.3634;1.3361;-1.86
24/11/2010;1.3332;1.3367;1.3424;1.3284;-0.31
25/11/2010;1.3363;1.3333;1.3388;1.3287;0.23
26/11/2010;1.3243;1.3355;1.3368;1.3199;-0.9
29/11/2010;1.3121;1.3287;1.3304;1.3064;-0.92
30/11/2010;1.298;1.3124;1.3152;1.2967;-1.07
1/12/2010;1.3143;1.2985;1.3181;1.297;1.26
2/12/2010;1.3227;1.3137;1.325;1.3059;0.64
3/12/2010;1.3415;1.3222;1.3418;1.3192;1.42
6/12/2010;1.3306;1.3382;1.3422;1.3243;-0.81
7/12/2010;1.3264;1.3304;1.3401;1.326;-0.32
8/12/2010;1.3259;1.3263;1.3283;1.318;-0.04
9/12/2010;1.3245;1.3264;1.3325;1.3165;-0.11
10/12/2010;1.3234;1.3237;1.3283;1.3178;-0.08
13/12/2010;1.3391;1.3207;1.3435;1.3182;1.19
14/12/2010;1.3384;1.3388;1.3498;1.3361;-0.05
15/12/2010;1.3213;1.3383;1.3384;1.3209;-1.28
16/12/2010;1.3239;1.3213;1.3268;1.318;0.2
17/12/2010;1.3182;1.3239;1.3361;1.3133;-0.43
20/12/2010;1.3121;1.3182;1.319;1.3095;-0.46
21/12/2010;1.3096;1.3127;1.3203;1.3072;-0.19
22/12/2010;1.31;1.3095;1.3182;1.3076;0.03
23/12/2010;1.312;1.3096;1.3154;1.3054;0.15
24/12/2010;1.3118;1.3117;1.3151;1.3095;-0.02
27/12/2010;1.3161;1.3115;1.3171;1.3072;0.33
28/12/2010;1.312;1.3166;1.3277;1.3094;-0.31
29/12/2010;1.3224;1.3116;1.3239;1.3082;0.79
30/12/2010;1.3283;1.3225;1.3316;1.3212;0.45
31/12/2010;1.3379;1.329;1.3427;1.3283;0.72
3/01/2011;1.3354;1.3348;1.3397;1.3251;-0.19
4/01/2011;1.3304;1.3358;1.3436;1.3291;-0.37
5/01/2011;1.3152;1.3304;1.3325;1.3123;-1.14
6/01/2011;1.3001;1.3146;1.3171;1.2995;-1.15
7/01/2011;1.2919;1.3005;1.3023;1.2906;-0.63
10/01/2011;1.2944;1.2883;1.2967;1.2874;0.19
11/01/2011;1.2978;1.295;1.2995;1.2905;0.26
12/01/2011;1.3137;1.2972;1.3146;1.2961;1.23
13/01/2011;1.3354;1.3129;1.3384;1.3087;1.65
14/01/2011;1.3377;1.3363;1.3458;1.3313;0.17
17/01/2011;1.3294;1.3383;1.3389;1.3245;-0.62
18/01/2011;1.3381;1.3292;1.3467;1.3252;0.65
19/01/2011;1.3469;1.3389;1.3541;1.3369;0.66
20/01/2011;1.3478;1.3476;1.3524;1.3395;0.07
21/01/2011;1.3618;1.3475;1.3629;1.3448;1.04
24/01/2011;1.3643;1.3638;1.3687;1.3537;0.18
25/01/2011;1.369;1.3638;1.3704;1.3571;0.34
26/01/2011;1.3698;1.3686;1.3722;1.3642;0.06
27/01/2011;1.3727;1.371;1.376;1.3636;0.21
28/01/2011;1.3613;1.3733;1.3746;1.358;-0.83
31/01/2011;1.3686;1.3599;1.374;1.3568;0.54
1/02/2011;1.3834;1.3685;1.3845;1.3685;1.08
2/02/2011;1.3805;1.383;1.3863;1.3767;-0.21
3/02/2011;1.3632;1.3813;1.3828;1.3611;-1.25
4/02/2011;1.3586;1.3639;1.3679;1.3542;-0.34
7/02/2011;1.3588;1.3563;1.3628;1.3508;0.01
8/02/2011;1.3634;1.3582;1.369;1.3571;0.34
9/02/2011;1.3731;1.3625;1.3745;1.3607;0.71
10/02/2011;1.3595;1.3729;1.3737;1.3577;-0.99
11/02/2011;1.3549;1.3599;1.3624;1.3498;-0.34
14/02/2011;1.3486;1.351;1.3562;1.3429;-0.46
15/02/2011;1.349;1.3488;1.3553;1.3459;0.03
16/02/2011;1.3568;1.3488;1.3591;1.3461;0.58
17/02/2011;1.3602;1.3568;1.362;1.3534;0.25
18/02/2011;1.3697;1.3609;1.3718;1.3548;0.7
21/02/2011;1.3677;1.3703;1.3719;1.3646;-0.15
22/02/2011;1.3654;1.3677;1.3704;1.3525;-0.17
23/02/2011;1.3747;1.3659;1.3788;1.3646;0.68
24/02/2011;1.3804;1.3747;1.3821;1.3702;0.41
25/02/2011;1.3751;1.3797;1.3838;1.3722;-0.38
28/02/2011;1.3802;1.3757;1.3856;1.371;0.37
1/03/2011;1.3776;1.3803;1.3855;1.3762;-0.19
2/03/2011;1.3864;1.3775;1.3889;1.3742;0.64
3/03/2011;1.3966;1.3868;1.3974;1.3833;0.74
4/03/2011;1.3985;1.3968;1.4009;1.3939;0.14
7/03/2011;1.3973;1.3996;1.4038;1.3952;-0.09
8/03/2011;1.3904;1.3972;1.3994;1.3861;-0.49
9/03/2011;1.3908;1.3904;1.3943;1.3854;0.03
10/03/2011;1.3794;1.3906;1.3927;1.3775;-0.82
11/03/2011;1.391;1.3798;1.3916;1.3752;0.84
14/03/2011;1.399;1.3962;1.4003;1.3902;0.58
15/03/2011;1.3996;1.3986;1.4013;1.3853;0.04
16/03/2011;1.3903;1.3998;1.4002;1.3865;-0.66
17/03/2011;1.4022;1.3906;1.4053;1.3869;0.86
18/03/2011;1.4179;1.4017;1.4187;1.3981;1.12
21/03/2011;1.4227;1.4182;1.4241;1.4138;0.34
22/03/2011;1.4202;1.4219;1.4249;1.4173;-0.18
23/03/2011;1.4083;1.4198;1.4217;1.4078;-0.84
24/03/2011;1.4175;1.4091;1.4223;1.4051;0.65
25/03/2011;1.4084;1.4171;1.4196;1.4055;-0.64
28/03/2011;1.4085;1.4046;1.4116;1.402;0.01
29/03/2011;1.4111;1.4081;1.4151;1.4047;0.18
30/03/2011;1.4127;1.4112;1.4148;1.4051;0.11
31/03/2011;1.4167;1.4129;1.4234;1.4114;0.28
1/04/2011;1.4231;1.4174;1.4248;1.4062;0.45
4/04/2011;1.4222;1.4226;1.4272;1.4194;-0.06
5/04/2011;1.4223;1.422;1.4248;1.4152;0.01
6/04/2011;1.4333;1.4217;1.4351;1.4209;0.77
7/04/2011;1.4304;1.4335;1.4346;1.4243;-0.2
8/04/2011;1.4481;1.4304;1.4491;1.4292;1.24
11/04/2011;1.4435;1.4454;1.4484;1.4417;-0.32
12/04/2011;1.4477;1.4432;1.452;1.4375;0.29
13/04/2011;1.4441;1.4477;1.4521;1.4411;-0.25
14/04/2011;1.4489;1.4441;1.4516;1.4363;0.33
15/04/2011;1.4432;1.4488;1.4507;1.4392;-0.39
18/04/2011;1.4234;1.4419;1.4422;1.4157;-1.37
19/04/2011;1.4337;1.4224;1.4354;1.4204;0.72
20/04/2011;1.4518;1.4337;1.4546;1.4325;1.26
21/04/2011;1.4552;1.452;1.465;1.4504;0.23
22/04/2011;1.4556;1.4552;1.4589;1.4533;0.03
25/04/2011;1.4581;1.456;1.4629;1.4524;0.17
26/04/2011;1.4644;1.4579;1.4659;1.4493;0.43
27/04/2011;1.4777;1.4646;1.4796;1.4632;0.91
28/04/2011;1.4824;1.4783;1.4883;1.4769;0.32
29/04/2011;1.4802;1.4828;1.4881;1.4802;-0.15
2/05/2011;1.4827;1.4826;1.4905;1.4763;0.17
3/05/2011;1.4828;1.482;1.4892;1.4753;0.01
4/05/2011;1.4824;1.4823;1.4942;1.4776;-0.03
5/05/2011;1.4541;1.4829;1.4903;1.4512;-1.91
6/05/2011;1.431;1.4543;1.459;1.431;-1.59
9/05/2011;1.4364;1.4369;1.4443;1.4255;0.38
10/05/2011;1.4407;1.4353;1.4414;1.4268;0.3
11/05/2011;1.4197;1.4406;1.4425;1.4172;-1.46
12/05/2011;1.4243;1.4205;1.4278;1.4123;0.32
13/05/2011;1.4121;1.4243;1.4342;1.4067;-0.86
16/05/2011;1.4154;1.4078;1.4245;1.4047;0.23
17/05/2011;1.4238;1.416;1.424;1.4118;0.59
18/05/2011;1.4246;1.4236;1.4288;1.4194;0.06
19/05/2011;1.4314;1.4249;1.4327;1.4205;0.48
20/05/2011;1.4155;1.4308;1.4348;1.4134;-1.11
23/05/2011;1.4051;1.4131;1.4144;1.3969;-0.73
24/05/2011;1.4104;1.4045;1.4133;1.4;0.38
25/05/2011;1.4087;1.4101;1.412;1.4013;-0.12
26/05/2011;1.4139;1.4085;1.4207;1.4066;0.37
27/05/2011;1.4324;1.4137;1.4325;1.4126;1.31
30/05/2011;1.428;1.4314;1.4314;1.4257;-0.31
31/05/2011;1.4396;1.4284;1.4425;1.4284;0.81
1/06/2011;1.4314;1.4393;1.446;1.4307;-0.57
2/06/2011;1.4491;1.4322;1.4514;1.4322;1.24
3/06/2011;1.4637;1.4494;1.4645;1.4454;1.01
6/06/2011;1.4577;1.4628;1.4659;1.4556;-0.41
7/06/2011;1.4691;1.4577;1.4698;1.4563;0.78
8/06/2011;1.4577;1.4691;1.4695;1.4564;-0.78
9/06/2011;1.4508;1.4577;1.4651;1.4476;-0.47
10/06/2011;1.4348;1.451;1.4553;1.4323;-1.1
13/06/2011;1.4417;1.4329;1.4432;1.432;0.48
14/06/2011;1.4441;1.442;1.4501;1.4379;0.17
15/06/2011;1.4168;1.4442;1.4456;1.4156;-1.89
16/06/2011;1.4213;1.4164;1.4221;1.4074;0.32
17/06/2011;1.4311;1.4213;1.4342;1.4127;0.69
20/06/2011;1.4309;1.4274;1.4329;1.4191;-0.01
21/06/2011;1.4407;1.4306;1.4423;1.4304;0.68
22/06/2011;1.4354;1.4396;1.4442;1.4339;-0.37
23/06/2011;1.4259;1.4335;1.4341;1.4127;-0.66
24/06/2011;1.4193;1.4264;1.4312;1.4142;-0.46
27/06/2011;1.4284;1.4193;1.4296;1.4103;0.64
28/06/2011;1.4369;1.4284;1.4398;1.4235;0.6
29/06/2011;1.4436;1.4364;1.4449;1.4327;0.47
30/06/2011;1.4506;1.4434;1.4541;1.4426;0.48
1/07/2011;1.4525;1.45;1.4554;1.4437;0.13
4/07/2011;1.4541;1.4543;1.4581;1.4493;0.11
5/07/2011;1.4423;1.4541;1.4554;1.4396;-0.81
6/07/2011;1.4318;1.4421;1.4468;1.4284;-0.73
7/07/2011;1.4361;1.4318;1.4376;1.4221;0.3
8/07/2011;1.427;1.436;1.4371;1.4207;-0.63
11/07/2011;1.4036;1.4215;1.4228;1.3984;-1.64
12/07/2011;1.3979;1.4046;1.4065;1.3838;-0.41
13/07/2011;1.4184;1.3976;1.4212;1.3952;1.47
14/07/2011;1.4145;1.4189;1.4284;1.4116;-0.27
15/07/2011;1.4153;1.4144;1.4202;1.4093;0.06
18/07/2011;1.4111;1.4113;1.4135;1.4011;-0.3
19/07/2011;1.4156;1.4101;1.4219;1.4068;0.32
20/07/2011;1.422;1.4153;1.4243;1.4133;0.45
21/07/2011;1.4423;1.4226;1.444;1.4139;1.43
22/07/2011;1.4356;1.4423;1.444;1.4325;-0.46
25/07/2011;1.4376;1.4398;1.4408;1.4325;0.14
26/07/2011;1.4512;1.4375;1.4526;1.4356;0.95
27/07/2011;1.4365;1.4514;1.4537;1.4339;-1.01
28/07/2011;1.4331;1.4373;1.4402;1.4253;-0.24
29/07/2011;1.4396;1.4328;1.4414;1.4229;0.45
1/08/2011;1.4251;1.4358;1.4455;1.4186;-1.01
2/08/2011;1.4193;1.4262;1.4284;1.415;-0.41
3/08/2011;1.4325;1.4183;1.4345;1.4143;0.93
4/08/2011;1.4108;1.4332;1.4371;1.4089;-1.51
5/08/2011;1.4282;1.4099;1.4299;1.4056;1.23
8/08/2011;1.4177;1.4387;1.4404;1.4131;-0.74
9/08/2011;1.437;1.4173;1.4381;1.4152;1.36
10/08/2011;1.4174;1.4395;1.4403;1.4162;-1.36
11/08/2011;1.4243;1.4163;1.4296;1.4103;0.49
12/08/2011;1.4249;1.424;1.4293;1.415;0.04
15/08/2011;1.4446;1.4261;1.4478;1.4261;1.38
16/08/2011;1.4409;1.4447;1.4474;1.4354;-0.26
17/08/2011;1.4425;1.4403;1.4519;1.4325;0.11
18/08/2011;1.4331;1.4423;1.4451;1.427;-0.65
19/08/2011;1.4398;1.4329;1.4455;1.4259;0.47
22/08/2011;1.436;1.4375;1.4436;1.4346;-0.26
23/08/2011;1.4438;1.4358;1.4499;1.4352;0.54
24/08/2011;1.4413;1.4432;1.4482;1.4379;-0.17
25/08/2011;1.438;1.4412;1.4476;1.4327;-0.23
26/08/2011;1.4499;1.4374;1.4503;1.4329;0.83
29/08/2011;1.451;1.4497;1.455;1.4466;0.08
30/08/2011;1.4446;1.4516;1.4535;1.4385;-0.44
31/08/2011;1.4379;1.4436;1.447;1.436;-0.46
1/09/2011;1.4259;1.4375;1.4381;1.4224;-0.83
2/09/2011;1.4205;1.426;1.4291;1.4184;-0.38
5/09/2011;1.4092;1.4167;1.4174;1.4061;-0.8
6/09/2011;1.4;1.4097;1.4277;1.3973;-0.65
7/09/2011;1.4097;1.3994;1.4148;1.3992;0.69
8/09/2011;1.3882;1.4094;1.4097;1.3872;-1.53
9/09/2011;1.3653;1.3883;1.3938;1.3628;-1.65
12/09/2011;1.3673;1.3568;1.3693;1.35;0.15
13/09/2011;1.3683;1.367;1.3741;1.3558;0.07
14/09/2011;1.3747;1.3683;1.3785;1.3591;0.47
15/09/2011;1.3878;1.3744;1.3939;1.3704;0.95
16/09/2011;1.38;1.3886;1.3887;1.3755;-0.56
19/09/2011;1.3685;1.3672;1.3721;1.3587;-0.83
20/09/2011;1.3706;1.3674;1.3746;1.3594;0.15
21/09/2011;1.3566;1.3702;1.379;1.3558;-1.02
22/09/2011;1.346;1.3579;1.3601;1.3382;-0.78
23/09/2011;1.3498;1.3462;1.357;1.3417;0.28
26/09/2011;1.354;1.351;1.3552;1.3364;0.31
27/09/2011;1.3592;1.3527;1.3668;1.3478;0.38
28/09/2011;1.3542;1.359;1.3691;1.3533;-0.37
29/09/2011;1.3594;1.3529;1.368;1.352;0.38
30/09/2011;1.3386;1.3585;1.3604;1.3383;-1.53
3/10/2011;1.3169;1.3337;1.3382;1.3163;-1.62
4/10/2011;1.334;1.3183;1.3371;1.3146;1.3
5/10/2011;1.3348;1.3346;1.3385;1.3259;0.06
6/10/2011;1.3432;1.3354;1.3451;1.3241;0.63
7/10/2011;1.3377;1.3431;1.3527;1.3362;-0.41
10/10/2011;1.3643;1.3396;1.3699;1.3377;1.99
11/10/2011;1.3645;1.364;1.3685;1.3565;0.01
12/10/2011;1.3787;1.3649;1.3834;1.3581;1.04
13/10/2011;1.3776;1.3785;1.3829;1.3685;-0.08
14/10/2011;1.3877;1.3773;1.3896;1.3722;0.73
17/10/2011;1.3742;1.3885;1.3916;1.3726;-0.97
18/10/2011;1.3739;1.3735;1.3819;1.3653;-0.02
19/10/2011;1.3756;1.3739;1.387;1.3725;0.12
20/10/2011;1.3777;1.3756;1.3845;1.3657;0.15
21/10/2011;1.3896;1.3775;1.3903;1.3705;0.86
24/10/2011;1.3925;1.3864;1.3956;1.3821;0.21
25/10/2011;1.3906;1.3931;1.3962;1.3849;-0.14
26/10/2011;1.3902;1.3912;1.3977;1.3799;-0.03
27/10/2011;1.4192;1.3884;1.4249;1.3865;2.09
28/10/2011;1.4148;1.4183;1.4202;1.4135;-0.31
31/10/2011;1.3857;1.415;1.4171;1.3828;-2.06
1/11/2011;1.3696;1.3857;1.3873;1.361;-1.16
2/11/2011;1.3746;1.3695;1.383;1.3636;0.37
3/11/2011;1.3815;1.375;1.3855;1.3655;0.5
4/11/2011;1.3796;1.3813;1.3868;1.3712;-0.14
7/11/2011;1.3776;1.3837;1.3838;1.368;-0.14
8/11/2011;1.3838;1.3776;1.3848;1.3723;0.45
9/11/2011;1.3546;1.3836;1.3859;1.3523;-2.11
10/11/2011;1.3603;1.3546;1.3655;1.3483;0.42
11/11/2011;1.3752;1.3601;1.3798;1.3579;1.1
14/11/2011;1.3626;1.3809;1.3813;1.3592;-0.92
15/11/2011;1.3533;1.3632;1.3641;1.3497;-0.68
16/11/2011;1.3463;1.3536;1.3559;1.3428;-0.52
17/11/2011;1.346;1.3457;1.354;1.342;-0.02
18/11/2011;1.351;1.346;1.3615;1.3447;0.37
21/11/2011;1.3495;1.3507;1.3541;1.343;-0.11
22/11/2011;1.3514;1.3493;1.3569;1.3468;0.14
23/11/2011;1.3335;1.351;1.3533;1.332;-1.32
24/11/2011;1.335;1.3345;1.3413;1.3317;0.11
25/11/2011;1.3234;1.3346;1.3356;1.3211;-0.87
28/11/2011;1.331;1.3319;1.34;1.3273;0.57
29/11/2011;1.3331;1.3314;1.3445;1.3287;0.16
30/11/2011;1.3443;1.3317;1.3533;1.326;0.84
1/12/2011;1.3464;1.3437;1.3522;1.3416;0.16
2/12/2011;1.3403;1.3463;1.3549;1.3362;-0.45
5/12/2011;1.3403;1.3436;1.3487;1.3375;0
6/12/2011;1.3403;1.339;1.3428;1.3333;0
7/12/2011;1.3413;1.3397;1.3455;1.335;0.07
8/12/2011;1.3346;1.3413;1.346;1.3289;-0.5
9/12/2011;1.3375;1.3344;1.3436;1.3283;0.22
12/12/2011;1.3186;1.3384;1.3388;1.3163;-1.41
13/12/2011;1.3034;1.3188;1.3237;1.3007;-1.15
14/12/2011;1.2981;1.303;1.3064;1.2945;-0.41
15/12/2011;1.3018;1.2982;1.3051;1.2957;0.29
16/12/2011;1.3035;1.302;1.3087;1.2997;0.13
19/12/2011;1.2995;1.3043;1.3044;1.2981;-0.31
20/12/2011;1.3079;1.3003;1.3133;1.2994;0.65
21/12/2011;1.3045;1.3079;1.3197;1.3024;-0.26
22/12/2011;1.3051;1.3047;1.3121;1.3018;0.05
23/12/2011;1.3043;1.3051;1.3098;1.3026;-0.06
26/12/2011;1.306;1.3046;1.3084;1.3032;0.13
27/12/2011;1.3068;1.3062;1.3083;1.3041;0.06
28/12/2011;1.2936;1.307;1.3081;1.291;-1.01
29/12/2011;1.2962;1.2939;1.2965;1.2857;0.2
30/12/2011;1.2948;1.2963;1.3001;1.2904;-0.11
2/01/2012;1.2929;1.2938;1.2968;1.2916;-0.15
3/01/2012;1.3051;1.2933;1.3077;1.2931;0.94
4/01/2012;1.2942;1.3051;1.3074;1.2898;-0.84
5/01/2012;1.278;1.2944;1.2948;1.2769;-1.25
6/01/2012;1.2721;1.2788;1.2812;1.2696;-0.46
9/01/2012;1.2767;1.2693;1.2788;1.2666;0.36
10/01/2012;1.2772;1.2766;1.2819;1.2742;0.04
11/01/2012;1.2704;1.2774;1.279;1.2662;-0.53
12/01/2012;1.2826;1.2706;1.2845;1.2698;0.96
13/01/2012;1.2677;1.2822;1.2879;1.2624;-1.16
16/01/2012;1.2664;1.2639;1.2689;1.2626;-0.1
17/01/2012;1.274;1.2664;1.2811;1.2649;0.6
18/01/2012;1.2854;1.2736;1.2864;1.2732;0.89
19/01/2012;1.2965;1.2858;1.2971;1.2837;0.86
20/01/2012;1.2938;1.2967;1.2986;1.2887;-0.21
23/01/2012;1.303;1.2872;1.3054;1.2872;0.71
24/01/2012;1.3022;1.3028;1.3064;1.2954;-0.06
25/01/2012;1.311;1.3028;1.3121;1.2929;0.68
26/01/2012;1.31;1.3104;1.3186;1.3091;-0.08
27/01/2012;1.3226;1.3106;1.323;1.3077;0.96
30/01/2012;1.3127;1.3226;1.3232;1.3076;-0.75
31/01/2012;1.3079;1.3135;1.3213;1.3041;-0.37
1/02/2012;1.3159;1.3081;1.3218;1.3024;0.61
2/02/2012;1.3146;1.3161;1.3197;1.3085;-0.1
3/02/2012;1.3144;1.3144;1.3205;1.3066;-0.02
6/02/2012;1.3134;1.3114;1.3144;1.3029;-0.08
7/02/2012;1.3266;1.3135;1.3272;1.3087;1.01
8/02/2012;1.3258;1.326;1.3291;1.3218;-0.06
9/02/2012;1.3283;1.3262;1.3323;1.3215;0.19
10/02/2012;1.3175;1.3284;1.3293;1.3155;-0.81
13/02/2012;1.3194;1.3208;1.3284;1.3187;0.14
14/02/2012;1.3119;1.3193;1.3217;1.3079;-0.57
15/02/2012;1.3071;1.3126;1.3191;1.3044;-0.37
16/02/2012;1.3141;1.3067;1.3161;1.2975;0.54
17/02/2012;1.3152;1.3133;1.3199;1.3114;0.08
20/02/2012;1.324;1.3185;1.3277;1.3173;0.67
21/02/2012;1.3241;1.3246;1.3294;1.3186;0.01
22/02/2012;1.3245;1.3236;1.3268;1.3211;0.03
23/02/2012;1.3369;1.3245;1.3375;1.323;0.94
24/02/2012;1.3457;1.3375;1.3489;1.3357;0.66
27/02/2012;1.34;1.3464;1.3479;1.3365;-0.42
28/02/2012;1.347;1.3396;1.3472;1.3388;0.52
29/02/2012;1.3326;1.3466;1.3487;1.3315;-1.07
1/03/2012;1.3312;1.3327;1.3357;1.3281;-0.11
2/03/2012;1.3203;1.3314;1.3335;1.3188;-0.82
5/03/2012;1.3218;1.319;1.3241;1.3159;0.11
6/03/2012;1.3115;1.322;1.3227;1.3102;-0.78
7/03/2012;1.315;1.3116;1.3165;1.3096;0.27
8/03/2012;1.3271;1.3147;1.3292;1.3134;0.92
9/03/2012;1.3114;1.3281;1.3283;1.3096;-1.18
12/03/2012;1.3155;1.3112;1.316;1.3079;0.31
13/03/2012;1.3084;1.315;1.3193;1.3052;-0.54
14/03/2012;1.3029;1.3078;1.3092;1.301;-0.42
15/03/2012;1.3083;1.303;1.312;1.3003;0.41
16/03/2012;1.3175;1.3083;1.3189;1.3048;0.7
19/03/2012;1.3241;1.318;1.3266;1.3142;0.5
20/03/2012;1.3225;1.3239;1.3253;1.3172;-0.12
21/03/2012;1.3212;1.3224;1.3285;1.3178;-0.1
22/03/2012;1.3198;1.321;1.3256;1.3135;-0.11
23/03/2012;1.3273;1.3198;1.3295;1.319;0.57
26/03/2012;1.3358;1.3272;1.3368;1.3191;0.64
27/03/2012;1.3318;1.3354;1.3386;1.3311;-0.3
28/03/2012;1.3317;1.3318;1.3376;1.3277;-0.01
29/03/2012;1.3302;1.3316;1.3346;1.3251;-0.11
30/03/2012;1.3344;1.3299;1.3377;1.3296;0.32
2/04/2012;1.3323;1.3359;1.3382;1.3277;-0.16
3/04/2012;1.3234;1.332;1.3368;1.3213;-0.67
4/04/2012;1.3142;1.3232;1.3238;1.3106;-0.7
5/04/2012;1.3064;1.314;1.3165;1.3034;-0.59
6/04/2012;1.3096;1.3064;1.3114;1.3052;0.24
9/04/2012;1.3102;1.3102;1.3135;1.3034;0.05
10/04/2012;1.3081;1.3107;1.3145;1.3053;-0.16
11/04/2012;1.311;1.3082;1.3157;1.3065;0.22
12/04/2012;1.3186;1.3108;1.3213;1.31;0.58
13/04/2012;1.3077;1.3186;1.3203;1.307;-0.83
16/04/2012;1.3139;1.3066;1.3148;1.2994;0.47
17/04/2012;1.3125;1.3136;1.3174;1.309;-0.11
18/04/2012;1.3121;1.3127;1.3142;1.3058;-0.03
19/04/2012;1.3136;1.3122;1.3166;1.307;0.11
20/04/2012;1.3224;1.3137;1.3228;1.3129;0.67
23/04/2012;1.3155;1.3192;1.3211;1.3104;-0.52
24/04/2012;1.3194;1.3157;1.3218;1.3144;0.3
25/04/2012;1.3223;1.3195;1.3236;1.3174;0.22
26/04/2012;1.3209;1.3222;1.3264;1.3199;-0.11
27/04/2012;1.3255;1.3191;1.3273;1.3157;0.35
30/04/2012;1.3241;1.3239;1.3266;1.3207;-0.11
1/05/2012;1.3239;1.3243;1.3285;1.3205;-0.02
2/05/2012;1.3157;1.3239;1.3244;1.3124;-0.62
3/05/2012;1.3152;1.3154;1.3182;1.3099;-0.04
4/05/2012;1.3083;1.3152;1.318;1.3079;-0.52
7/05/2012;1.3054;1.303;1.3067;1.2957;-0.22
8/05/2012;1.3003;1.3058;1.3066;1.2982;-0.39
9/05/2012;1.2933;1.2999;1.3005;1.291;-0.54
10/05/2012;1.2936;1.2931;1.298;1.2923;0.02
11/05/2012;1.2917;1.2933;1.2959;1.2905;-0.15
14/05/2012;1.2826;1.2882;1.2905;1.282;-0.7
15/05/2012;1.2731;1.2824;1.287;1.2721;-0.74
16/05/2012;1.2716;1.2732;1.276;1.268;-0.12
17/05/2012;1.2694;1.2716;1.275;1.2666;-0.17
18/05/2012;1.2783;1.2685;1.2795;1.2641;0.7
21/05/2012;1.2814;1.2784;1.2827;1.2726;0.24
22/05/2012;1.2684;1.2814;1.2819;1.2658;-1.01
23/05/2012;1.2586;1.2687;1.2689;1.2546;-0.77
24/05/2012;1.2536;1.259;1.262;1.2515;-0.4
25/05/2012;1.2517;1.2541;1.2604;1.2497;-0.15
28/05/2012;1.2542;1.2567;1.2626;1.2525;0.2
29/05/2012;1.2498;1.2542;1.2576;1.2463;-0.35
30/05/2012;1.237;1.2485;1.2494;1.2361;-1.02
31/05/2012;1.2359;1.2367;1.243;1.2338;-0.09
1/06/2012;1.2435;1.2361;1.2458;1.2288;0.61
4/06/2012;1.2498;1.2433;1.2511;1.2386;0.51
5/06/2012;1.2454;1.2494;1.2543;1.241;-0.35
6/06/2012;1.2572;1.2452;1.2586;1.2439;0.95
7/06/2012;1.2562;1.2579;1.2627;1.254;-0.08
8/06/2012;1.2517;1.2563;1.2576;1.2435;-0.36
11/06/2012;1.2475;1.2658;1.2668;1.2471;-0.34
12/06/2012;1.2513;1.2466;1.253;1.2441;0.3
13/06/2012;1.2556;1.2506;1.2611;1.2473;0.34
14/06/2012;1.2631;1.2565;1.2638;1.2542;0.6
15/06/2012;1.2638;1.2628;1.2666;1.2592;0.06
18/06/2012;1.2576;1.2721;1.2748;1.2557;-0.49
19/06/2012;1.2688;1.2575;1.2731;1.2568;0.89
20/06/2012;1.2704;1.2687;1.2744;1.2637;0.13
21/06/2012;1.2544;1.2706;1.2706;1.2531;-1.26
22/06/2012;1.257;1.2548;1.2585;1.252;0.21
25/06/2012;1.2505;1.2553;1.2559;1.2471;-0.52
26/06/2012;1.249;1.2502;1.2531;1.2442;-0.12
27/06/2012;1.247;1.2492;1.2511;1.2445;-0.16
28/06/2012;1.244;1.2471;1.2526;1.2407;-0.24
29/06/2012;1.266;1.2441;1.2694;1.2434;1.77
2/07/2012;1.2586;1.2671;1.2673;1.2567;-0.58
3/07/2012;1.2607;1.2584;1.263;1.2559;0.17
4/07/2012;1.2523;1.2605;1.2607;1.2507;-0.67
